,name,date_txt,country,lat,lon,clouds,rain,wind_direction_deg,wind_speed,sea_level,temp_max,grnd_level,temp_min,humidity,temp,pressure
0,Mumbai,2019-10-16 12:00:00,IN,19.0144,72.8479,16,0.0,12.291,2.461,1010,306.39,1005.797,304.233,63,306.39,1010
1,Mumbai,2019-10-16 15:00:00,IN,19.0144,72.8479,0,0.0,58.298,1.823,1011,303.62,1007.287,302.0,65,303.62,1011
2,Mumbai,2019-10-16 18:00:00,IN,19.0144,72.8479,12,0.0,88.312,2.105,1011,301.48,1007.842,300.4,66,301.48,1011
3,Mumbai,2019-10-16 21:00:00,IN,19.0144,72.8479,100,0.0,69.014,2.295,1010,300.42,1006.776,299.885,64,300.42,1010
4,Mumbai,2019-10-17 00:00:00,IN,19.0144,72.8479,100,0.0,54.559,2.768,1010,298.995,1006.822,298.995,66,298.995,1010
5,Mumbai,2019-10-17 03:00:00,IN,19.0144,72.8479,87,0.0,66.657,2.61,1013,299.975,1009.444,299.975,68,299.975,1013
6,Mumbai,2019-10-17 06:00:00,IN,19.0144,72.8479,93,0.0,88.94,2.919,1012,303.744,1008.769,303.744,60,303.744,1012
7,Mumbai,2019-10-17 09:00:00,IN,19.0144,72.8479,100,0.0,66.249,1.102,1009,305.284,1005.553,305.284,58,305.284,1009
8,Mumbai,2019-10-17 12:00:00,IN,19.0144,72.8479,100,0.0,316.669,2.743,1009,303.559,1005.039,303.559,65,303.559,1009
9,Mumbai,2019-10-17 15:00:00,IN,19.0144,72.8479,0,0.0,355.456,1.085,1011,302.064,1007.184,302.064,68,302.064,1011
10,Mumbai,2019-10-17 18:00:00,IN,19.0144,72.8479,0,0.0,97.86,2.34,1010,300.412,1006.911,300.412,67,300.412,1010
11,Mumbai,2019-10-17 21:00:00,IN,19.0144,72.8479,0,0.0,57.883,2.677,1009,299.763,1005.886,299.763,68,299.763,1009
12,Mumbai,2019-10-18 00:00:00,IN,19.0144,72.8479,11,0.0,70.098,2.482,1009,299.226,1005.55,299.226,67,299.226,1009
13,Mumbai,2019-10-18 03:00:00,IN,19.0144,72.8479,32,0.0,65.924,2.513,1012,300.623,1008.718,300.623,65,300.623,1012
14,Mumbai,2019-10-18 06:00:00,IN,19.0144,72.8479,16,0.0,87.117,2.386,1011,304.246,1008.122,304.246,61,304.246,1011
15,Mumbai,2019-10-18 09:00:00,IN,19.0144,72.8479,67,0.0,107.902,0.917,1008,305.718,1004.915,305.718,57,305.718,1008
16,Mumbai,2019-10-18 12:00:00,IN,19.0144,72.8479,83,0.0,302.431,2.297,1008,303.773,1004.799,303.773,68,303.773,1008
17,Mumbai,2019-10-18 15:00:00,IN,19.0144,72.8479,82,0.0,308.502,1.643,1011,302.365,1006.833,302.365,72,302.365,1011
18,Mumbai,2019-10-18 18:00:00,IN,19.0144,72.8479,91,0.0,104.788,2.272,1011,300.74,1007.033,300.74,76,300.74,1011
19,Mumbai,2019-10-18 21:00:00,IN,19.0144,72.8479,97,0.125,98.381,2.264,1010,299.997,1006.175,299.997,75,299.997,1010
20,Mumbai,2019-10-19 00:00:00,IN,19.0144,72.8479,99,0.0,63.318,2.851,1010,299.565,1005.997,299.565,75,299.565,1010
21,Mumbai,2019-10-19 03:00:00,IN,19.0144,72.8479,100,0.0,74.195,2.302,1013,300.671,1008.969,300.671,73,300.671,1013
22,Mumbai,2019-10-19 06:00:00,IN,19.0144,72.8479,100,0.0,110.673,2.17,1012,302.254,1008.634,302.254,70,302.254,1012
23,Mumbai,2019-10-19 09:00:00,IN,19.0144,72.8479,100,0.0,32.447,0.716,1009,303.931,1005.764,303.931,60,303.931,1009
24,Mumbai,2019-10-19 12:00:00,IN,19.0144,72.8479,96,0.0,286.034,1.155,1009,303.238,1005.404,303.238,67,303.238,1009
25,Mumbai,2019-10-19 15:00:00,IN,19.0144,72.8479,86,0.0,286.409,1.136,1011,301.648,1007.708,301.648,74,301.648,1011
26,Mumbai,2019-10-19 18:00:00,IN,19.0144,72.8479,70,0.0,45.605,1.005,1011,301.366,1007.674,301.366,76,301.366,1011
27,Mumbai,2019-10-19 21:00:00,IN,19.0144,72.8479,100,0.0,72.239,2.311,1010,300.219,1006.201,300.219,74,300.219,1010
28,Mumbai,2019-10-20 00:00:00,IN,19.0144,72.8479,100,0.0,83.318,1.891,1010,300.304,1006.575,300.304,72,300.304,1010
29,Mumbai,2019-10-20 03:00:00,IN,19.0144,72.8479,100,0.0,177.536,3.233,1013,300.277,1009.666,300.277,75,300.277,1013
30,Mumbai,2019-10-20 06:00:00,IN,19.0144,72.8479,100,0.0,176.275,5.618,1013,299.93,1010.287,299.93,81,299.93,1013
31,Mumbai,2019-10-20 09:00:00,IN,19.0144,72.8479,100,0.0,181.533,5.008,1011,299.432,1007.943,299.432,85,299.432,1011
32,Mumbai,2019-10-20 12:00:00,IN,19.0144,72.8479,100,0.0,187.892,2.898,1011,299.259,1007.957,299.259,84,299.259,1011
33,Mumbai,2019-10-20 15:00:00,IN,19.0144,72.8479,100,0.0,61.276,2.054,1012,299.021,1009.064,299.021,83,299.021,1012
34,Mumbai,2019-10-20 18:00:00,IN,19.0144,72.8479,100,0.0,49.341,3.532,1012,298.949,1008.434,298.949,84,298.949,1012
35,Mumbai,2019-10-20 21:00:00,IN,19.0144,72.8479,100,1.688,19.208,3.869,1011,298.652,1007.437,298.652,85,298.652,1011
36,Mumbai,2019-10-21 00:00:00,IN,19.0144,72.8479,100,1.75,28.417,3.35,1011,298.158,1007.698,298.158,83,298.158,1011
37,Mumbai,2019-10-21 03:00:00,IN,19.0144,72.8479,100,0.312,35.173,3.816,1013,297.933,1009.511,297.933,82,297.933,1013
38,Mumbai,2019-10-21 06:00:00,IN,19.0144,72.8479,100,0.063,60.816,5.892,1012,300.343,1007.884,300.343,74,300.343,1012
39,Mumbai,2019-10-21 09:00:00,IN,19.0144,72.8479,100,0.0,25.851,4.415,1009,303.223,1004.835,303.223,65,303.223,1009
40,Delhi,2019-10-16 12:00:00,IN,28.6517,77.2219,0,0.0,30.837,1.159,1010,306.653,984.405,304.59,22,304.59,1010
41,Delhi,2019-10-16 15:00:00,IN,28.6517,77.2219,0,0.0,80.878,2.574,1011,304.5,985.463,302.95,27,302.95,1011
42,Delhi,2019-10-16 18:00:00,IN,28.6517,77.2219,0,0.0,131.482,2.835,1011,301.9,986.018,300.87,38,300.87,1011
43,Delhi,2019-10-16 21:00:00,IN,28.6517,77.2219,0,0.0,147.713,2.458,1012,300.195,986.088,299.68,42,299.68,1012
44,Delhi,2019-10-17 00:00:00,IN,28.6517,77.2219,0,0.0,134.55,2.701,1012,299.445,986.006,299.445,43,299.445,1012
45,Delhi,2019-10-17 03:00:00,IN,28.6517,77.2219,0,0.0,133.312,2.881,1014,301.105,987.972,301.105,40,301.105,1014
46,Delhi,2019-10-17 06:00:00,IN,28.6517,77.2219,19,0.0,150.401,2.974,1013,305.404,987.297,305.404,30,305.404,1013
47,Delhi,2019-10-17 09:00:00,IN,28.6517,77.2219,67,0.0,156.075,2.02,1010,307.384,984.529,307.384,23,307.384,1010
48,Delhi,2019-10-17 12:00:00,IN,28.6517,77.2219,33,0.0,136.741,2.025,1009,306.079,983.471,306.079,24,306.079,1009
49,Delhi,2019-10-17 15:00:00,IN,28.6517,77.2219,12,0.0,110.928,3.998,1010,303.364,985.088,303.364,32,303.364,1010
50,Delhi,2019-10-17 18:00:00,IN,28.6517,77.2219,6,0.0,139.788,3.575,1010,301.002,985.247,301.002,40,301.002,1010
51,Delhi,2019-10-17 21:00:00,IN,28.6517,77.2219,0,0.0,129.315,3.783,1010,299.993,985.038,299.993,42,299.993,1010
52,Delhi,2019-10-18 00:00:00,IN,28.6517,77.2219,0,0.0,143.44,3.666,1010,298.986,984.814,298.986,43,298.986,1010
53,Delhi,2019-10-18 03:00:00,IN,28.6517,77.2219,0,0.0,137.037,3.601,1013,300.433,987.614,300.433,42,300.433,1013
54,Delhi,2019-10-18 06:00:00,IN,28.6517,77.2219,5,0.0,154.244,2.976,1013,305.756,987.434,305.756,30,305.756,1013
55,Delhi,2019-10-18 09:00:00,IN,28.6517,77.2219,0,0.0,158.152,2.534,1010,307.728,984.675,307.728,23,307.728,1010
56,Delhi,2019-10-18 12:00:00,IN,28.6517,77.2219,26,0.0,156.021,2.537,1009,306.183,983.567,306.183,24,306.183,1009
57,Delhi,2019-10-18 15:00:00,IN,28.6517,77.2219,58,0.0,110.78,4.304,1010,303.595,985.633,303.595,34,303.595,1010
58,Delhi,2019-10-18 18:00:00,IN,28.6517,77.2219,29,0.0,114.08,3.578,1011,301.42,986.537,301.42,40,301.42,1011
59,Delhi,2019-10-18 21:00:00,IN,28.6517,77.2219,0,0.0,129.401,3.261,1011,300.367,986.143,300.367,42,300.367,1011
60,Delhi,2019-10-19 00:00:00,IN,28.6517,77.2219,0,0.0,134.001,3.124,1012,299.245,986.541,299.245,44,299.245,1012
61,Delhi,2019-10-19 03:00:00,IN,28.6517,77.2219,0,0.0,150.527,2.795,1014,300.821,988.633,300.821,42,300.821,1014
62,Delhi,2019-10-19 06:00:00,IN,28.6517,77.2219,0,0.0,226.746,1.95,1014,305.934,988.154,305.934,29,305.934,1014
63,Delhi,2019-10-19 09:00:00,IN,28.6517,77.2219,0,0.0,352.435,2.324,1011,308.101,985.444,308.101,20,308.101,1011
64,Delhi,2019-10-19 12:00:00,IN,28.6517,77.2219,8,0.0,20.31,1.556,1009,306.618,983.836,306.618,20,306.618,1009
65,Delhi,2019-10-19 15:00:00,IN,28.6517,77.2219,27,0.0,71.146,2.293,1011,304.608,985.468,304.608,24,304.608,1011
66,Delhi,2019-10-19 18:00:00,IN,28.6517,77.2219,13,0.0,136.147,2.436,1011,302.186,986.458,302.186,31,302.186,1011
67,Delhi,2019-10-19 21:00:00,IN,28.6517,77.2219,37,0.0,113.055,1.468,1011,300.569,986.298,300.569,36,300.569,1011
68,Delhi,2019-10-20 00:00:00,IN,28.6517,77.2219,29,0.0,155.463,1.946,1012,299.464,986.223,299.464,40,299.464,1012
69,Delhi,2019-10-20 03:00:00,IN,28.6517,77.2219,0,0.0,144.362,1.526,1014,301.087,987.922,301.087,37,301.087,1014
70,Delhi,2019-10-20 06:00:00,IN,28.6517,77.2219,0,0.0,326.368,0.822,1013,306.78,987.663,306.78,23,306.78,1013
71,Delhi,2019-10-20 09:00:00,IN,28.6517,77.2219,0,0.0,344.658,3.001,1011,308.242,985.015,308.242,14,308.242,1011
72,Delhi,2019-10-20 12:00:00,IN,28.6517,77.2219,0,0.0,1.019,4.61,1010,306.349,984.341,306.349,16,306.349,1010
73,Delhi,2019-10-20 15:00:00,IN,28.6517,77.2219,0,0.0,26.969,3.486,1011,304.131,985.88,304.131,21,304.131,1011
74,Delhi,2019-10-20 18:00:00,IN,28.6517,77.2219,0,0.0,74.954,2.546,1012,301.949,986.274,301.949,30,301.949,1012
75,Delhi,2019-10-20 21:00:00,IN,28.6517,77.2219,0,0.0,159.112,1.13,1011,300.002,985.949,300.002,36,300.002,1011
76,Delhi,2019-10-21 00:00:00,IN,28.6517,77.2219,0,0.0,208.714,1.407,1011,298.688,985.682,298.688,39,298.688,1011
77,Delhi,2019-10-21 03:00:00,IN,28.6517,77.2219,0,0.0,298.598,1.084,1013,300.913,987.239,300.913,33,300.913,1013
78,Delhi,2019-10-21 06:00:00,IN,28.6517,77.2219,0,0.0,313.896,2.312,1012,305.423,986.796,305.423,20,305.423,1012
79,Delhi,2019-10-21 09:00:00,IN,28.6517,77.2219,0,0.0,340.43,4.344,1009,307.873,983.971,307.873,14,307.873,1009
80,Bangalore,2019-10-16 12:00:00,IN,12.9762,77.6033,98,5.874,64.615,4.864,1010,297.42,913.205,297.333,78,297.42,1010
81,Bangalore,2019-10-16 15:00:00,IN,12.9762,77.6033,100,7.062,100.403,4.719,1012,295.47,915.479,295.4,87,295.47,1012
82,Bangalore,2019-10-16 18:00:00,IN,12.9762,77.6033,100,0.5,95.149,2.986,1013,295.05,915.57,295.0,86,295.05,1013
83,Bangalore,2019-10-16 21:00:00,IN,12.9762,77.6033,96,1.312,79.748,3.326,1011,294.01,913.96,293.985,90,294.01,1011
84,Bangalore,2019-10-17 00:00:00,IN,12.9762,77.6033,98,2.5,84.011,3.786,1011,293.695,914.438,293.695,90,293.695,1011
85,Bangalore,2019-10-17 03:00:00,IN,12.9762,77.6033,100,0.562,88.662,3.597,1014,295.525,916.916,295.525,84,295.525,1014
86,Bangalore,2019-10-17 06:00:00,IN,12.9762,77.6033,100,0.063,109.506,4.211,1012,300.154,915.745,300.154,64,300.154,1012
87,Bangalore,2019-10-17 09:00:00,IN,12.9762,77.6033,65,0.438,115.631,3.759,1009,301.284,912.465,301.284,61,301.284,1009
88,Bangalore,2019-10-17 12:00:00,IN,12.9762,77.6033,57,4.437,116.945,4.182,1009,297.669,912.671,297.669,76,297.669,1009
89,Bangalore,2019-10-17 15:00:00,IN,12.9762,77.6033,87,7.0,125.722,4.193,1012,295.564,915.68,295.564,83,295.564,1012
90,Bangalore,2019-10-17 18:00:00,IN,12.9762,77.6033,91,4.812,132.466,3.007,1012,294.682,915.359,294.682,86,294.682,1012
91,Bangalore,2019-10-17 21:00:00,IN,12.9762,77.6033,93,0.0,137.542,2.869,1011,294.163,914.126,294.163,88,294.163,1011
92,Bangalore,2019-10-18 00:00:00,IN,12.9762,77.6033,94,0.0,123.484,2.547,1011,293.636,913.806,293.636,90,293.636,1011
93,Bangalore,2019-10-18 03:00:00,IN,12.9762,77.6033,100,0.0,119.502,3.543,1014,296.213,916.862,296.213,82,296.213,1014
94,Bangalore,2019-10-18 06:00:00,IN,12.9762,77.6033,100,0.0,109.489,3.387,1012,300.416,915.194,300.416,61,300.416,1012
95,Bangalore,2019-10-18 09:00:00,IN,12.9762,77.6033,100,5.312,118.634,4.595,1008,301.108,912.371,301.108,59,301.108,1008
96,Bangalore,2019-10-18 12:00:00,IN,12.9762,77.6033,100,8.188,118.422,4.072,1009,297.613,912.815,297.613,77,297.613,1009
97,Bangalore,2019-10-18 15:00:00,IN,12.9762,77.6033,100,7.688,133.272,4.62,1012,295.705,915.553,295.705,82,295.705,1012
98,Bangalore,2019-10-18 18:00:00,IN,12.9762,77.6033,100,2.437,113.244,4.84,1012,295.02,915.321,295.02,86,295.02,1012
99,Bangalore,2019-10-18 21:00:00,IN,12.9762,77.6033,100,2.562,113.433,4.501,1011,294.347,914.271,294.347,89,294.347,1011
100,Bangalore,2019-10-19 00:00:00,IN,12.9762,77.6033,100,0.25,106.253,2.716,1012,294.245,914.397,294.245,86,294.245,1012
101,Bangalore,2019-10-19 03:00:00,IN,12.9762,77.6033,100,0.0,97.088,4.076,1014,296.341,916.969,296.341,78,296.341,1014
102,Bangalore,2019-10-19 06:00:00,IN,12.9762,77.6033,99,0.0,105.966,4.566,1012,300.204,915.946,300.204,65,300.204,1012
103,Bangalore,2019-10-19 09:00:00,IN,12.9762,77.6033,65,3.562,107.014,4.668,1009,300.561,912.628,300.561,65,300.561,1009
104,Bangalore,2019-10-19 12:00:00,IN,12.9762,77.6033,73,3.438,101.53,4.858,1010,297.618,913.452,297.618,76,297.618,1010
105,Bangalore,2019-10-19 15:00:00,IN,12.9762,77.6033,86,0.812,103.142,4.57,1012,295.168,915.868,295.168,86,295.168,1012
106,Bangalore,2019-10-19 18:00:00,IN,12.9762,77.6033,93,0.0,111.432,3.769,1013,294.356,915.946,294.356,88,294.356,1013
107,Bangalore,2019-10-19 21:00:00,IN,12.9762,77.6033,100,0.0,123.489,2.927,1012,293.699,914.858,293.699,93,293.699,1012
108,Bangalore,2019-10-20 00:00:00,IN,12.9762,77.6033,100,0.0,136.27,2.297,1012,293.254,915.455,293.254,93,293.254,1012
109,Bangalore,2019-10-20 03:00:00,IN,12.9762,77.6033,100,0.0,150.412,1.679,1015,295.507,917.874,295.507,83,295.507,1015
110,Bangalore,2019-10-20 06:00:00,IN,12.9762,77.6033,100,0.0,165.931,1.707,1013,299.47,916.671,299.47,62,299.47,1013
111,Bangalore,2019-10-20 09:00:00,IN,12.9762,77.6033,100,0.188,155.364,1.382,1010,301.302,913.639,301.302,54,301.302,1010
112,Bangalore,2019-10-20 12:00:00,IN,12.9762,77.6033,100,0.75,128.518,0.821,1010,298.989,913.845,298.989,67,298.989,1010
113,Bangalore,2019-10-20 15:00:00,IN,12.9762,77.6033,100,1.125,58.516,1.737,1013,296.561,916.056,296.561,76,296.561,1013
114,Bangalore,2019-10-20 18:00:00,IN,12.9762,77.6033,100,1.5,84.54,3.163,1013,295.319,916.226,295.319,83,295.319,1013
115,Bangalore,2019-10-20 21:00:00,IN,12.9762,77.6033,99,0.0,79.95,3.06,1011,294.672,914.381,294.672,83,294.672,1011
116,Bangalore,2019-10-21 00:00:00,IN,12.9762,77.6033,98,0.0,83.943,2.236,1011,294.338,914.466,294.338,85,294.338,1011
117,Bangalore,2019-10-21 03:00:00,IN,12.9762,77.6033,96,0.0,90.022,2.638,1013,297.333,916.439,297.333,74,297.333,1013
118,Bangalore,2019-10-21 06:00:00,IN,12.9762,77.6033,81,0.0,99.18,2.739,1012,301.313,915.292,301.313,55,301.313,1012
119,Bangalore,2019-10-21 09:00:00,IN,12.9762,77.6033,80,2.5,110.257,3.342,1008,301.693,912.002,301.693,56,301.693,1008
120,Hyderabad,2019-10-16 12:00:00,IN,17.3616,78.4747,100,7.437,96.893,3.791,1011,298.393,948.245,295.52,78,295.52,1011
121,Hyderabad,2019-10-16 15:00:00,IN,17.3616,78.4747,100,0.0,50.755,2.842,1012,297.0,949.303,294.85,85,294.85,1012
122,Hyderabad,2019-10-16 18:00:00,IN,17.3616,78.4747,95,0.0,44.308,2.812,1012,296.2,949.154,294.77,84,294.77,1012
123,Hyderabad,2019-10-16 21:00:00,IN,17.3616,78.4747,99,0.062,84.828,2.573,1011,295.885,948.008,295.17,85,295.17,1011
124,Hyderabad,2019-10-17 00:00:00,IN,17.3616,78.4747,100,0.0,89.232,1.865,1011,295.565,948.422,295.565,90,295.565,1011
125,Hyderabad,2019-10-17 03:00:00,IN,17.3616,78.4747,82,0.0,91.288,2.047,1014,297.715,950.82,297.715,80,297.715,1014
126,Hyderabad,2019-10-17 06:00:00,IN,17.3616,78.4747,66,0.0,103.656,3.837,1012,300.844,949.857,300.844,67,300.844,1012
127,Hyderabad,2019-10-17 09:00:00,IN,17.3616,78.4747,71,1.125,108.786,3.559,1009,300.854,946.657,300.854,68,300.854,1009
128,Hyderabad,2019-10-17 12:00:00,IN,17.3616,78.4747,47,1.063,115.692,3.172,1009,299.329,946.351,299.329,75,299.329,1009
129,Hyderabad,2019-10-17 15:00:00,IN,17.3616,78.4747,20,4.875,117.051,2.744,1012,297.464,948.96,297.464,82,297.464,1012
130,Hyderabad,2019-10-17 18:00:00,IN,17.3616,78.4747,57,6.625,100.221,4.621,1012,297.362,948.527,297.362,80,297.362,1012
131,Hyderabad,2019-10-17 21:00:00,IN,17.3616,78.4747,100,4.875,91.287,3.428,1011,295.933,947.95,295.933,87,295.933,1011
132,Hyderabad,2019-10-18 00:00:00,IN,17.3616,78.4747,100,0.063,86.887,3.038,1010,295.116,947.406,295.116,93,295.116,1010
133,Hyderabad,2019-10-18 03:00:00,IN,17.3616,78.4747,100,0.0,102.172,4.055,1014,297.053,950.67,297.053,87,297.053,1014
134,Hyderabad,2019-10-18 06:00:00,IN,17.3616,78.4747,98,0.0,109.938,4.545,1013,300.326,949.658,300.326,73,300.326,1013
135,Hyderabad,2019-10-18 09:00:00,IN,17.3616,78.4747,64,1.625,116.571,3.984,1009,301.778,946.819,301.778,65,301.778,1009
136,Hyderabad,2019-10-18 12:00:00,IN,17.3616,78.4747,54,0.5,106.203,3.792,1009,298.893,946.847,298.893,78,298.893,1009
137,Hyderabad,2019-10-18 15:00:00,IN,17.3616,78.4747,94,0.0,102.372,2.973,1012,297.145,949.441,297.145,85,297.145,1012
138,Hyderabad,2019-10-18 18:00:00,IN,17.3616,78.4747,87,0.0,92.738,3.141,1012,296.35,949.193,296.35,89,296.35,1012
139,Hyderabad,2019-10-18 21:00:00,IN,17.3616,78.4747,93,0.0,129.114,2.758,1011,295.527,948.175,295.527,91,295.527,1011
140,Hyderabad,2019-10-19 00:00:00,IN,17.3616,78.4747,89,1.874,120.056,3.474,1012,294.955,948.717,294.955,92,294.955,1012
141,Hyderabad,2019-10-19 03:00:00,IN,17.3616,78.4747,100,0.188,123.859,3.667,1014,297.001,951.305,297.001,86,297.001,1014
142,Hyderabad,2019-10-19 06:00:00,IN,17.3616,78.4747,100,0.0,117.728,4.011,1013,300.824,950.554,300.824,62,300.824,1013
143,Hyderabad,2019-10-19 09:00:00,IN,17.3616,78.4747,100,0.0,106.998,4.365,1010,301.311,947.524,301.311,64,301.311,1010
144,Hyderabad,2019-10-19 12:00:00,IN,17.3616,78.4747,100,0.0,100.079,3.149,1010,298.978,947.292,298.978,72,298.978,1010
145,Hyderabad,2019-10-19 15:00:00,IN,17.3616,78.4747,100,0.0,103.577,3.148,1012,296.888,949.452,296.888,80,296.888,1012
146,Hyderabad,2019-10-19 18:00:00,IN,17.3616,78.4747,83,0.0,111.453,2.781,1013,295.946,949.738,295.946,88,295.946,1013
147,Hyderabad,2019-10-19 21:00:00,IN,17.3616,78.4747,27,2.25,86.411,2.636,1012,295.529,948.394,295.529,89,295.529,1012
148,Hyderabad,2019-10-20 00:00:00,IN,17.3616,78.4747,48,3.125,111.227,3.259,1012,295.134,949.087,295.134,92,295.134,1012
149,Hyderabad,2019-10-20 03:00:00,IN,17.3616,78.4747,98,3.25,119.629,3.439,1014,297.867,951.202,297.867,77,297.867,1014
150,Hyderabad,2019-10-20 06:00:00,IN,17.3616,78.4747,77,1.375,116.408,5.387,1013,300.85,950.111,300.85,65,300.85,1013
151,Hyderabad,2019-10-20 09:00:00,IN,17.3616,78.4747,63,1.438,116.47,3.76,1010,298.212,947.927,298.212,75,298.212,1010
152,Hyderabad,2019-10-20 12:00:00,IN,17.3616,78.4747,47,1.062,105.112,4.031,1010,298.119,947.989,298.119,78,298.119,1010
153,Hyderabad,2019-10-20 15:00:00,IN,17.3616,78.4747,28,1.625,124.043,1.667,1012,296.891,949.768,296.891,81,296.891,1012
154,Hyderabad,2019-10-20 18:00:00,IN,17.3616,78.4747,60,0.687,120.877,1.362,1013,296.839,949.762,296.839,83,296.839,1013
155,Hyderabad,2019-10-20 21:00:00,IN,17.3616,78.4747,100,0.0,114.721,2.932,1011,295.722,948.093,295.722,91,295.722,1011
156,Hyderabad,2019-10-21 00:00:00,IN,17.3616,78.4747,96,0.0,111.171,2.835,1011,295.217,948.418,295.217,94,295.217,1011
157,Hyderabad,2019-10-21 03:00:00,IN,17.3616,78.4747,97,0.0,117.248,2.776,1013,296.823,950.455,296.823,85,296.823,1013
158,Hyderabad,2019-10-21 06:00:00,IN,17.3616,78.4747,68,0.0,109.839,3.704,1012,300.833,949.068,300.833,67,300.833,1012
159,Hyderabad,2019-10-21 09:00:00,IN,17.3616,78.4747,76,0.0,111.179,3.673,1008,301.453,945.955,301.453,64,301.453,1008
160,Ahmedabad,2019-10-16 12:00:00,IN,23.0216,72.5797,7,0.0,77.287,3.613,1011,307.013,1005.381,306.66,34,306.66,1011
161,Ahmedabad,2019-10-16 15:00:00,IN,23.0216,72.5797,3,0.0,115.374,1.872,1012,305.0,1006.727,304.74,34,304.74,1012
162,Ahmedabad,2019-10-16 18:00:00,IN,23.0216,72.5797,2,0.0,123.366,2.16,1012,303.0,1006.898,302.83,40,302.83,1012
163,Ahmedabad,2019-10-16 21:00:00,IN,23.0216,72.5797,0,0.0,141.322,1.445,1012,301.455,1006.28,301.37,45,301.37,1012
164,Ahmedabad,2019-10-17 00:00:00,IN,23.0216,72.5797,0,0.0,63.765,1.165,1012,300.905,1006.118,300.905,46,300.905,1012
165,Ahmedabad,2019-10-17 03:00:00,IN,23.0216,72.5797,0,0.0,89.884,1.976,1014,302.615,1008.804,302.615,43,302.615,1014
166,Ahmedabad,2019-10-17 06:00:00,IN,23.0216,72.5797,19,0.0,114.003,2.571,1013,306.524,1008.305,306.524,33,306.524,1013
167,Ahmedabad,2019-10-17 09:00:00,IN,23.0216,72.5797,0,0.0,58.526,1.406,1011,308.544,1005.409,308.544,28,308.544,1011
168,Ahmedabad,2019-10-17 12:00:00,IN,23.0216,72.5797,0,0.0,36.817,2.817,1010,306.529,1004.575,306.529,36,306.529,1010
169,Ahmedabad,2019-10-17 15:00:00,IN,23.0216,72.5797,0,0.0,133.421,1.437,1012,304.364,1006.304,304.364,38,304.364,1012
170,Ahmedabad,2019-10-17 18:00:00,IN,23.0216,72.5797,0,0.0,156.598,1.329,1011,302.922,1005.823,302.922,40,302.922,1011
171,Ahmedabad,2019-10-17 21:00:00,IN,23.0216,72.5797,0,0.0,127.531,2.72,1011,301.513,1005.262,301.513,43,301.513,1011
172,Ahmedabad,2019-10-18 00:00:00,IN,23.0216,72.5797,0,0.0,79.701,2.433,1010,300.236,1005.134,300.236,47,300.236,1010
173,Ahmedabad,2019-10-18 03:00:00,IN,23.0216,72.5797,0,0.0,79.045,2.5,1013,301.903,1008.19,301.903,45,301.903,1013
174,Ahmedabad,2019-10-18 06:00:00,IN,23.0216,72.5797,0,0.0,107.348,2.884,1013,306.266,1008.266,306.266,33,306.266,1013
175,Ahmedabad,2019-10-18 09:00:00,IN,23.0216,72.5797,0,0.0,93.758,2.929,1011,308.178,1005.171,308.178,29,308.178,1011
176,Ahmedabad,2019-10-18 12:00:00,IN,23.0216,72.5797,0,0.0,59.096,3.801,1010,306.033,1004.511,306.033,36,306.033,1010
177,Ahmedabad,2019-10-18 15:00:00,IN,23.0216,72.5797,0,0.0,27.457,2.156,1012,304.185,1006.097,304.185,35,304.185,1012
178,Ahmedabad,2019-10-18 18:00:00,IN,23.0216,72.5797,0,0.0,92.786,2.88,1012,302.19,1006.601,302.19,42,302.19,1012
179,Ahmedabad,2019-10-18 21:00:00,IN,23.0216,72.5797,0,0.0,78.162,2.34,1011,301.127,1006.223,301.127,45,301.127,1011
180,Ahmedabad,2019-10-19 00:00:00,IN,23.0216,72.5797,8,0.0,90.0,3.017,1012,300.105,1006.125,300.105,49,300.105,1012
181,Ahmedabad,2019-10-19 03:00:00,IN,23.0216,72.5797,12,0.0,88.566,3.876,1014,301.721,1008.633,301.721,47,301.721,1014
182,Ahmedabad,2019-10-19 06:00:00,IN,23.0216,72.5797,23,0.0,108.001,4.258,1014,306.504,1008.618,306.504,35,306.504,1014
183,Ahmedabad,2019-10-19 09:00:00,IN,23.0216,72.5797,30,0.0,78.111,5.553,1011,308.111,1005.748,308.111,28,308.111,1011
184,Ahmedabad,2019-10-19 12:00:00,IN,23.0216,72.5797,24,0.0,55.138,3.62,1010,305.978,1005.036,305.978,35,305.978,1010
185,Ahmedabad,2019-10-19 15:00:00,IN,23.0216,72.5797,2,0.0,61.343,4.068,1012,303.838,1006.668,303.838,37,303.838,1012
186,Ahmedabad,2019-10-19 18:00:00,IN,23.0216,72.5797,1,0.0,87.734,3.11,1013,302.186,1007.098,302.186,41,302.186,1013
187,Ahmedabad,2019-10-19 21:00:00,IN,23.0216,72.5797,0,0.0,49.647,3.282,1012,300.629,1006.65,300.629,46,300.629,1012
188,Ahmedabad,2019-10-20 00:00:00,IN,23.0216,72.5797,22,0.0,66.542,3.366,1012,299.654,1006.847,299.654,48,299.654,1012
189,Ahmedabad,2019-10-20 03:00:00,IN,23.0216,72.5797,4,0.0,75.4,3.967,1014,301.297,1008.77,301.297,45,301.297,1014
190,Ahmedabad,2019-10-20 06:00:00,IN,23.0216,72.5797,2,0.0,82.835,4.762,1014,306.59,1008.751,306.59,31,306.59,1014
